Date,Quantity,UnitPrice,ShippingAddress,ItemsInCart,TotalPrice,Feature_CartDensity,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_SAVE10,CouponCode_WINTER15
2023-09-29,4.0,263.62,672 Main St,5.0,1054.48,1.25,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-04-19,5.0,551.27,395 Main St,7.0,2756.35,1.4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2023-01-06,3.0,508.12,796 Main St,8.0,1524.36,2.6666666666666665,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-02-25,2.0,14.93,449 Main St,4.0,29.86,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
2023-11-15,3.0,229.34,398 Main St,6.0,688.02,2.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
2025-04-19,2.0,438.62,363 Main St,3.0,877.24,1.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-01-15,2.0,513.59,867 Main St,4.0,1027.18,2.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2025-03-05,2.0,253.74,481 Main St,5.0,507.48,2.5,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
2024-11-01,3.0,62.77,914 Main St,6.0,188.31,2.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2023-02-18,4.0,25.29,943 Main St,8.0,101.16,2.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
2023-06-16,1.0,335.1,126 Main St,6.0,335.1,6.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2023-04-23,4.0,484.85,317 Main St,5.0,1939.4,1.25,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
2025-03-02,3.0,381.41,989 Main St,6.0,1144.23,2.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
2023-01-18,5.0,347.92,982 Main St,6.0,1739.6,1.2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2024-05-29,4.0,15.01,767 Main St,6.0,60.04,1.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2023-08-01,3.0,404.79,764 Main St,6.0,1214.37,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2023-02-03,4.0,611.26,558 Main St,5.0,2445.04,1.25,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
2023-03-09,3.0,346.52,211 Main St,3.0,1039.56,1.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
2024-12-05,1.0,36.65,556 Main St,1.0,36.65,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2023-09-05,3.0,149.34,589 Main St,7.0,448.02,2.3333333333333335,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2024-07-22,5.0,467.81,539 Main St,10.0,2339.05,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2023-01-05,5.0,420.7,481 Main St,5.0,2103.5,1.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2023-10-25,5.0,606.52,103 Main St,6.0,3032.6,1.2,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
2025-01-28,1.0,420.26,372 Main St,4.0,420.26,4.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
2023-07-19,3.0,505.79,459 Main St,3.0,1517.37,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-05,4.0,493.73,947 Main St,6.0,1974.92,1.5,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
2025-03-14,3.0,201.21,249 Main St,3.0,603.63,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2024-10-24,3.0,112.29,454 Main St,6.0,336.87,2.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
2023-07-12,4.0,132.56,306 Main St,8.0,530.24,2.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2023-04-06,3.0,539.46,520 Main St,4.0,1618.38,1.3333333333333333,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
2024-04-07,5.0,508.59,169 Main St,8.0,2542.95,1.6,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
2024-02-04,4.0,203.46,226 Main St,7.0,813.84,1.75,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
2023-05-20,3.0,565.25,745 Main St,7.0,1695.75,2.3333333333333335,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2023-08-31,3.0,136.84,498 Main St,4.0,410.52,1.3333333333333333,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False
2025-06-11,2.0,464.5,805 Main St,2.0,929.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2023-06-11,2.0,434.97,558 Main St,7.0,869.94,3.5,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2023-07-25,2.0,43.67,696 Main St,4.0,87.34,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2023-07-05,1.0,171.59,546 Main St,5.0,171.59,5.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-05-14,1.0,558.27,976 Main St,1.0,558.27,1.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
2023-02-15,2.0,425.03,560 Main St,2.0,850.06,1.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2024-12-16,1.0,376.76,389 Main St,5.0,376.76,5.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2024-03-15,5.0,575.24,267 Main St,7.0,2876.2,1.4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-09-27,3.0,568.02,856 Main St,3.0,1704.06,1.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
2025-02-09,3.0,94.88,533 Main St,8.0,284.64,2.6666666666666665,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2023-04-16,3.0,304.15,492 Main St,3.0,912.45,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
2023-03-14,3.0,553.52,160 Main St,4.0,1660.56,1.3333333333333333,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
2024-04-07,3.0,166.99,208 Main St,8.0,500.97,2.6666666666666665,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2024-04-09,4.0,198.35,943 Main St,7.0,793.4,1.75,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-13,4.0,403.58,319 Main St,9.0,1614.32,2.25,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
2025-05-10,4.0,464.29,941 Main St,5.0,1857.16,1.25,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2023-03-10,3.0,635.98,959 Main St,5.0,1907.94,1.6666666666666667,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-02-25,1.0,528.06,991 Main St,2.0,528.06,2.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
2024-04-20,1.0,515.32,740 Main St,1.0,515.32,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-02-18,4.0,657.79,652 Main St,6.0,2631.16,1.5,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2023-10-25,1.0,153.0,103 Main St,4.0,153.0,4.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2023-12-03,1.0,668.48,160 Main St,1.0,668.48,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
2024-02-29,2.0,46.5,837 Main St,7.0,93.0,3.5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2024-08-19,5.0,653.47,967 Main St,10.0,3267.35,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2025-02-26,1.0,628.89,686 Main St,2.0,628.89,2.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
2024-04-07,2.0,675.1,938 Main St,4.0,1350.2,2.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2024-07-18,4.0,89.41,613 Main St,9.0,357.64,2.25,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
2024-07-02,5.0,320.01,722 Main St,6.0,1600.05,1.2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2025-05-03,2.0,41.0,369 Main St,7.0,82.0,3.5,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
2023-03-05,1.0,565.85,715 Main St,1.0,565.85,1.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
2024-06-06,3.0,648.59,906 Main St,4.0,1945.77,1.3333333333333333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2024-07-24,3.0,68.12,332 Main St,3.0,204.36,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-06-09,1.0,616.1,124 Main St,6.0,616.1,6.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-03-23,3.0,247.47,385 Main St,4.0,742.41,1.3333333333333333,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False
2024-05-24,3.0,490.74,100 Main St,3.0,1472.22,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-02-18,3.0,531.72,473 Main St,7.0,1595.16,2.3333333333333335,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
2024-01-29,5.0,648.65,852 Main St,7.0,3243.25,1.4,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
2023-08-07,5.0,456.06,879 Main St,10.0,2280.3,2.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2023-11-14,1.0,17.98,934 Main St,6.0,17.98,6.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-09,5.0,269.86,354 Main St,6.0,1349.3,1.2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
2024-03-10,5.0,31.96,373 Main St,5.0,159.8,1.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2023-12-19,2.0,98.47,964 Main St,3.0,196.94,1.5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-03-01,1.0,158.68,928 Main St,6.0,158.68,6.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
2023-08-20,1.0,613.98,411 Main St,4.0,613.98,4.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
2024-01-05,3.0,426.12,922 Main St,5.0,1278.36,1.6666666666666667,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
2025-02-25,4.0,629.88,550 Main St,8.0,2519.52,2.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2023-10-29,4.0,228.91,573 Main St,4.0,915.64,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2023-05-18,1.0,120.98,353 Main St,6.0,120.98,6.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
2023-09-30,4.0,425.18,560 Main St,8.0,1700.72,2.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
